code,single,multi_1,multi_2
'04764ZZ','61','7','7.19'
'0477041','61','7','7.19'
'0477046','61','7','7.19'
'047704Z','61','7','7.19'
'0477056','61','7','7.19'
'047705Z','61','7','7.19'
'0477066','61','7','7.19'
'047706Z','61','7','7.19'
'0477076','61','7','7.19'
'047707Z','61','7','7.19'
'04770D1','61','7','7.19'
'04770D6','61','7','7.19'
'04770DZ','61','7','7.19'
'04770E6','61','7','7.19'
'04770EZ','61','7','7.19'
'04770F6','61','7','7.19'
'04770FZ','61','7','7.19'
'04770G6','61','7','7.19'
'04770GZ','61','7','7.19'
'04770Z1','61','7','7.19'
'04770Z6','61','7','7.19'
'04770ZZ','61','7','7.19'
'0477341','61','7','7.19'
'0477346','61','7','7.19'
'047734Z','61','7','7.19'
'0477356','61','7','7.19'
'047735Z','61','7','7.19'
'0477366','61','7','7.19'
'047736Z','61','7','7.19'
'0477376','61','7','7.19'
'047737Z','61','7','7.19'
'04773D1','61','7','7.19'
'04773D6','61','7','7.19'
'04773DZ','61','7','7.19'
'04773E6','61','7','7.19'
'04773EZ','61','7','7.19'
'04773F6','61','7','7.19'
'04773FZ','61','7','7.19'
'04773G6','61','7','7.19'
'04773GZ','61','7','7.19'
'04773Z1','61','7','7.19'
'04773Z6','61','7','7.19'
'04773ZZ','61','7','7.19'
'0477441','61','7','7.19'
'0477446','61','7','7.19'
'047744Z','61','7','7.19'
'0477456','61','7','7.19'
'047745Z','61','7','7.19'
'0477466','61','7','7.19'
'047746Z','61','7','7.19'
'0477476','61','7','7.19'
'047747Z','61','7','7.19'
'04774D1','61','7','7.19'
'04774D6','61','7','7.19'
'04774DZ','61','7','7.19'
'04774E6','61','7','7.19'
'04774EZ','61','7','7.19'
'04774F6','61','7','7.19'
'04774FZ','61','7','7.19'
'04774G6','61','7','7.19'
'04774GZ','61','7','7.19'
'04774Z1','61','7','7.19'
'04774Z6','61','7','7.19'
'04774ZZ','61','7','7.19'
'0478041','61','7','7.19'
'0478046','61','7','7.19'
'047804Z','61','7','7.19'
'0478056','61','7','7.19'
'047805Z','61','7','7.19'
'0478066','61','7','7.19'
'047806Z','61','7','7.19'
'0478076','61','7','7.19'
'047807Z','61','7','7.19'
'04780D1','61','7','7.19'
'04780D6','61','7','7.19'
'04780DZ','61','7','7.19'
'04780E6','61','7','7.19'
'04780EZ','61','7','7.19'
'04780F6','61','7','7.19'
'04780FZ','61','7','7.19'
'04780G6','61','7','7.19'
'04780GZ','61','7','7.19'
'04780Z1','61','7','7.19'
'04780Z6','61','7','7.19'
'04780ZZ','61','7','7.19'
'0478341','61','7','7.19'
'0478346','61','7','7.19'
'047834Z','61','7','7.19'
'0478356','61','7','7.19'
'047835Z','61','7','7.19'
'0478366','61','7','7.19'
'047836Z','61','7','7.19'
'0478376','61','7','7.19'
'047837Z','61','7','7.19'
'04783D1','61','7','7.19'
'04783D6','61','7','7.19'
'04783DZ','61','7','7.19'
'04783E6','61','7','7.19'
'04783EZ','61','7','7.19'
'04783F6','61','7','7.19'
'04783FZ','61','7','7.19'
'04783G6','61','7','7.19'
'04783GZ','61','7','7.19'
'04783Z1','61','7','7.19'
'04783Z6','61','7','7.19'
'04783ZZ','61','7','7.19'
'0478441','61','7','7.19'
'0478446','61','7','7.19'
'047844Z','61','7','7.19'
'0478456','61','7','7.19'
'047845Z','61','7','7.19'
'0478466','61','7','7.19'
'047846Z','61','7','7.19'
'0478476','61','7','7.19'
'047847Z','61','7','7.19'
'04784D1','61','7','7.19'
'04784D6','61','7','7.19'
'04784DZ','61','7','7.19'
'04784E6','61','7','7.19'
'04784EZ','61','7','7.19'
'04784F6','61','7','7.19'
'04784FZ','61','7','7.19'
'04784G6','61','7','7.19'
'04784GZ','61','7','7.19'
'04784Z1','61','7','7.19'
'04784Z6','61','7','7.19'
'04784ZZ','61','7','7.19'
'0479041','61','7','7.19'
'0479046','61','7','7.19'
'047904Z','61','7','7.19'
'0479056','61','7','7.19'
'047905Z','61','7','7.19'
'0479066','61','7','7.19'
'047906Z','61','7','7.19'
'0479076','61','7','7.19'
'047907Z','61','7','7.19'
'04790D1','61','7','7.19'
'04790D6','61','7','7.19'
'04790DZ','61','7','7.19'
'04790E6','61','7','7.19'
'04790EZ','61','7','7.19'
'04790F6','61','7','7.19'
'04790FZ','61','7','7.19'
'04790G6','61','7','7.19'
'04790GZ','61','7','7.19'
'04790Z1','61','7','7.19'
'04790Z6','61','7','7.19'
'04790ZZ','61','7','7.19'
'0479341','61','7','7.19'
'0479346','61','7','7.19'
'047934Z','61','7','7.19'
'0479356','61','7','7.19'
'047935Z','61','7','7.19'
'0479366','61','7','7.19'
'047936Z','61','7','7.19'
'0479376','61','7','7.19'
'047937Z','61','7','7.19'
'04793D1','61','7','7.19'
'04793D6','61','7','7.19'
'04793DZ','61','7','7.19'
'04793E6','61','7','7.19'
'04793EZ','61','7','7.19'
'04793F6','61','7','7.19'
'04793FZ','61','7','7.19'
'04793G6','61','7','7.19'
'04793GZ','61','7','7.19'
'04793Z1','61','7','7.19'
'04793Z6','61','7','7.19'
'04793ZZ','61','7','7.19'
'0479441','61','7','7.19'
'0479446','61','7','7.19'
'047944Z','61','7','7.19'
'0479456','61','7','7.19'
'047945Z','61','7','7.19'
'0479466','61','7','7.19'
'047946Z','61','7','7.19'
'0479476','61','7','7.19'
'047947Z','61','7','7.19'
'04794D1','61','7','7.19'
'04794D6','61','7','7.19'
'04794DZ','61','7','7.19'
'04794E6','61','7','7.19'
'04794EZ','61','7','7.19'
'04794F6','61','7','7.19'
'04794FZ','61','7','7.19'
'04794G6','61','7','7.19'
'04794GZ','61','7','7.19'
'04794Z1','61','7','7.19'
'04794Z6','61','7','7.19'
'04794ZZ','61','7','7.19'
'047A041','61','7','7.19'
'047A046','61','7','7.19'
'047A04Z','61','7','7.19'
'047A056','61','7','7.19'
'047A05Z','61','7','7.19'
'047A066','61','7','7.19'
'047A06Z','61','7','7.19'
'047A076','61','7','7.19'
'047A07Z','61','7','7.19'
'047A0D1','61','7','7.19'
'047A0D6','61','7','7.19'
'047A0DZ','61','7','7.19'
'047A0E6','61','7','7.19'
'047A0EZ','61','7','7.19'
'047A0F6','61','7','7.19'
'047A0FZ','61','7','7.19'
'047A0G6','61','7','7.19'
'047A0GZ','61','7','7.19'
'047A0Z1','61','7','7.19'
'047A0Z6','61','7','7.19'
'047A0ZZ','61','7','7.19'
'047A341','61','7','7.19'
'047A346','61','7','7.19'
'047A34Z','61','7','7.19'
'047A356','61','7','7.19'
'047A35Z','61','7','7.19'
'047A366','61','7','7.19'
'047A36Z','61','7','7.19'
'047A376','61','7','7.19'
'047A37Z','61','7','7.19'
'047A3D1','61','7','7.19'
'047A3D6','61','7','7.19'
'047A3DZ','61','7','7.19'
'047A3E6','61','7','7.19'
'047A3EZ','61','7','7.19'
'047A3F6','61','7','7.19'
'047A3FZ','61','7','7.19'
'047A3G6','61','7','7.19'
'047A3GZ','61','7','7.19'
'047A3Z1','61','7','7.19'
'047A3Z6','61','7','7.19'
'047A3ZZ','61','7','7.19'
'047A441','61','7','7.19'
'047A446','61','7','7.19'
'047A44Z','61','7','7.19'
'047A456','61','7','7.19'
'047A45Z','61','7','7.19'
'047A466','61','7','7.19'
'047A46Z','61','7','7.19'
'047A476','61','7','7.19'
'047A47Z','61','7','7.19'
'047A4D1','61','7','7.19'
'047A4D6','61','7','7.19'
'047A4DZ','61','7','7.19'
'047A4E6','61','7','7.19'
'047A4EZ','61','7','7.19'
'047A4F6','61','7','7.19'
'047A4FZ','61','7','7.19'
'047A4G6','61','7','7.19'
'047A4GZ','61','7','7.19'
'047A4Z1','61','7','7.19'
'047A4Z6','61','7','7.19'
'047A4ZZ','61','7','7.19'
'047B041','61','7','7.19'
'047B046','61','7','7.19'
'047B04Z','61','7','7.19'
'047B056','61','7','7.19'
'047B05Z','61','7','7.19'
'047B066','61','7','7.19'
'047B06Z','61','7','7.19'
'047B076','61','7','7.19'
'047B07Z','61','7','7.19'
'047B0D1','61','7','7.19'
'047B0D6','61','7','7.19'
'047B0DZ','61','7','7.19'
'047B0E6','61','7','7.19'
'047B0EZ','61','7','7.19'
'047B0F6','61','7','7.19'
'047B0FZ','61','7','7.19'
'047B0G6','61','7','7.19'
'047B0GZ','61','7','7.19'
'047B0Z1','61','7','7.19'
'047B0Z6','61','7','7.19'
'047B0ZZ','61','7','7.19'
'047B341','61','7','7.19'
'047B346','61','7','7.19'
'047B34Z','61','7','7.19'
'047B356','61','7','7.19'
'047B35Z','61','7','7.19'
'047B366','61','7','7.19'
'047B36Z','61','7','7.19'
'047B376','61','7','7.19'
'047B37Z','61','7','7.19'
'047B3D1','61','7','7.19'
'047B3D6','61','7','7.19'
'047B3DZ','61','7','7.19'
'047B3E6','61','7','7.19'
'047B3EZ','61','7','7.19'
'047B3F6','61','7','7.19'
'047B3FZ','61','7','7.19'
'047B3G6','61','7','7.19'
'047B3GZ','61','7','7.19'
'047B3Z1','61','7','7.19'
'047B3Z6','61','7','7.19'
'047B3ZZ','61','7','7.19'
'047B441','61','7','7.19'
'047B446','61','7','7.19'
'047B44Z','61','7','7.19'
'047B456','61','7','7.19'
'047B45Z','61','7','7.19'
'047B466','61','7','7.19'
'047B46Z','61','7','7.19'
'047B476','61','7','7.19'
'047B47Z','61','7','7.19'
'047B4D1','61','7','7.19'
'047B4D6','61','7','7.19'
'047B4DZ','61','7','7.19'
'047B4E6','61','7','7.19'
'047B4EZ','61','7','7.19'
'047B4F6','61','7','7.19'
'047B4FZ','61','7','7.19'
'047B4G6','61','7','7.19'
'047B4GZ','61','7','7.19'
'047B4Z1','61','7','7.19'
'047B4Z6','61','7','7.19'
'047B4ZZ','61','7','7.19'
'047C041','61','7','7.19'
'047C046','61','7','7.19'
'047C04Z','61','7','7.19'
'047C056','61','7','7.19'
'047C05Z','61','7','7.19'
'047C066','61','7','7.19'
'047C06Z','61','7','7.19'
'047C076','61','7','7.19'
'047C07Z','61','7','7.19'
'047C0D1','61','7','7.19'
'047C0D6','61','7','7.19'
'047C0DZ','61','7','7.19'
'047C0E6','61','7','7.19'
'047C0EZ','61','7','7.19'
'047C0F6','61','7','7.19'
'047C0FZ','61','7','7.19'
'047C0G6','61','7','7.19'
'047C0GZ','61','7','7.19'
'047C0Z1','61','7','7.19'
'047C0Z6','61','7','7.19'
'047C0ZZ','61','7','7.19'
'047C341','61','7','7.19'
'047C346','61','7','7.19'
'047C34Z','61','7','7.19'
'047C356','61','7','7.19'
'047C35Z','61','7','7.19'
'047C366','61','7','7.19'
'047C36Z','61','7','7.19'
'047C376','61','7','7.19'
'047C37Z','61','7','7.19'
'047C3D1','61','7','7.19'
'047C3D6','61','7','7.19'
'047C3DZ','61','7','7.19'
'047C3E6','61','7','7.19'
'047C3EZ','61','7','7.19'
'047C3F6','61','7','7.19'
'047C3FZ','61','7','7.19'
'047C3G6','61','7','7.19'
'047C3GZ','61','7','7.19'
'047C3Z1','61','7','7.19'
'047C3Z6','61','7','7.19'
'047C3ZZ','61','7','7.19'
'047C441','61','7','7.19'
'047C446','61','7','7.19'
'047C44Z','61','7','7.19'
'047C456','61','7','7.19'
'047C45Z','61','7','7.19'
'047C466','61','7','7.19'
'047C46Z','61','7','7.19'
'047C476','61','7','7.19'
'047C47Z','61','7','7.19'
'047C4D1','61','7','7.19'
'047C4D6','61','7','7.19'
'047C4DZ','61','7','7.19'
'047C4E6','61','7','7.19'
'047C4EZ','61','7','7.19'
'047C4F6','61','7','7.19'
'047C4FZ','61','7','7.19'
'047C4G6','61','7','7.19'
'047C4GZ','61','7','7.19'
'047C4Z1','61','7','7.19'
'047C4Z6','61','7','7.19'
'047C4ZZ','61','7','7.19'
'047D041','61','7','7.19'
'047D046','61','7','7.19'
'047D04Z','61','7','7.19'
'047D056','61','7','7.19'
'047D05Z','61','7','7.19'
'047D066','61','7','7.19'
'047D06Z','61','7','7.19'
'047D076','61','7','7.19'
'047D07Z','61','7','7.19'
'047D0D1','61','7','7.19'
'047D0D6','61','7','7.19'
'047D0DZ','61','7','7.19'
'047D0E6','61','7','7.19'
'047D0EZ','61','7','7.19'
'047D0F6','61','7','7.19'
'047D0FZ','61','7','7.19'
'047D0G6','61','7','7.19'
'047D0GZ','61','7','7.19'
'047D0Z1','61','7','7.19'
'047D0Z6','61','7','7.19'
'047D0ZZ','61','7','7.19'
'047D341','61','7','7.19'
'047D346','61','7','7.19'
'047D34Z','61','7','7.19'
'047D356','61','7','7.19'
'047D35Z','61','7','7.19'
'047D366','61','7','7.19'
'047D36Z','61','7','7.19'
'047D376','61','7','7.19'
'047D37Z','61','7','7.19'
'047D3D1','61','7','7.19'
'047D3D6','61','7','7.19'
'047D3DZ','61','7','7.19'
'047D3E6','61','7','7.19'
'047D3EZ','61','7','7.19'
'047D3F6','61','7','7.19'
'047D3FZ','61','7','7.19'
'047D3G6','61','7','7.19'
'047D3GZ','61','7','7.19'
'047D3Z1','61','7','7.19'
'047D3Z6','61','7','7.19'
'047D3ZZ','61','7','7.19'
'047D441','61','7','7.19'
'047D446','61','7','7.19'
'047D44Z','61','7','7.19'
'047D456','61','7','7.19'
'047D45Z','61','7','7.19'
'047D466','61','7','7.19'
'047D46Z','61','7','7.19'
'047D476','61','7','7.19'
'047D47Z','61','7','7.19'
'047D4D1','61','7','7.19'
'047D4D6','61','7','7.19'
'047D4DZ','61','7','7.19'
'047D4E6','61','7','7.19'
'047D4EZ','61','7','7.19'
'047D4F6','61','7','7.19'
'047D4FZ','61','7','7.19'
'047D4G6','61','7','7.19'
'047D4GZ','61','7','7.19'
'047D4Z1','61','7','7.19'
'047D4Z6','61','7','7.19'
'047D4ZZ','61','7','7.19'
'047E041','61','7','7.19'
'047E046','61','7','7.19'
'047E04Z','61','7','7.19'
'047E056','61','7','7.19'
'047E05Z','61','7','7.19'
'047E066','61','7','7.19'
'047E06Z','61','7','7.19'
'047E076','61','7','7.19'
'047E07Z','61','7','7.19'
'047E0D1','61','7','7.19'
'047E0D6','61','7','7.19'
'047E0DZ','61','7','7.19'
'047E0E6','61','7','7.19'
'047E0EZ','61','7','7.19'
'047E0F6','61','7','7.19'
'047E0FZ','61','7','7.19'
'047E0G6','61','7','7.19'
'047E0GZ','61','7','7.19'
'047E0Z1','61','7','7.19'
'047E0Z6','61','7','7.19'
'047E0ZZ','61','7','7.19'
'047E341','61','7','7.19'
'047E346','61','7','7.19'
'047E34Z','61','7','7.19'
'047E356','61','7','7.19'
'047E35Z','61','7','7.19'
'047E366','61','7','7.19'
'047E36Z','61','7','7.19'
'047E376','61','7','7.19'
'047E37Z','61','7','7.19'
'047E3D1','61','7','7.19'
'047E3D6','61','7','7.19'
'047E3DZ','61','7','7.19'
'047E3E6','61','7','7.19'
'047E3EZ','61','7','7.19'
'047E3F6','61','7','7.19'
'047E3FZ','61','7','7.19'
'047E3G6','61','7','7.19'
'047E3GZ','61','7','7.19'
'047E3Z1','61','7','7.19'
'047E3Z6','61','7','7.19'
'047E3ZZ','61','7','7.19'
'047E441','61','7','7.19'
'047E446','61','7','7.19'
'047E44Z','61','7','7.19'
'047E456','61','7','7.19'
'047E45Z','61','7','7.19'
'047E466','61','7','7.19'
'047E46Z','61','7','7.19'
'047E476','61','7','7.19'
'047E47Z','61','7','7.19'
'047E4D1','61','7','7.19'
'047E4D6','61','7','7.19'
'047E4DZ','61','7','7.19'
'047E4E6','61','7','7.19'
'047E4EZ','61','7','7.19'
'047E4F6','61','7','7.19'
'047E4FZ','61','7','7.19'
'047E4G6','61','7','7.19'
'047E4GZ','61','7','7.19'
'047E4Z1','61','7','7.19'
'047E4Z6','61','7','7.19'
'047E4ZZ','61','7','7.19'
'047F041','61','7','7.19'
'047F046','61','7','7.19'
'047F04Z','61','7','7.19'
'047F056','61','7','7.19'
'047F05Z','61','7','7.19'
'047F066','61','7','7.19'
'047F06Z','61','7','7.19'
'047F076','61','7','7.19'
'047F07Z','61','7','7.19'
'047F0D1','61','7','7.19'
'047F0D6','61','7','7.19'
'047F0DZ','61','7','7.19'
'047F0E6','61','7','7.19'
'047F0EZ','61','7','7.19'
'047F0F6','61','7','7.19'
'047F0FZ','61','7','7.19'
'047F0G6','61','7','7.19'
'047F0GZ','61','7','7.19'
'047F0Z1','61','7','7.19'
'047F0Z6','61','7','7.19'
'047F0ZZ','61','7','7.19'
'047F341','61','7','7.19'
'047F346','61','7','7.19'
'047F34Z','61','7','7.19'
'047F356','61','7','7.19'
'047F35Z','61','7','7.19'
'047F366','61','7','7.19'
'047F36Z','61','7','7.19'
'047F376','61','7','7.19'
'047F37Z','61','7','7.19'
'047F3D1','61','7','7.19'
'047F3D6','61','7','7.19'
'047F3DZ','61','7','7.19'
'047F3E6','61','7','7.19'
'047F3EZ','61','7','7.19'
'047F3F6','61','7','7.19'
'047F3FZ','61','7','7.19'
'047F3G6','61','7','7.19'
'047F3GZ','61','7','7.19'
'047F3Z1','61','7','7.19'
'047F3Z6','61','7','7.19'
'047F3ZZ','61','7','7.19'
'047F441','61','7','7.19'
'047F446','61','7','7.19'
'047F44Z','61','7','7.19'
'047F456','61','7','7.19'
'047F45Z','61','7','7.19'
'047F466','61','7','7.19'
'047F46Z','61','7','7.19'
'047F476','61','7','7.19'
'047F47Z','61','7','7.19'
'047F4D1','61','7','7.19'
'047F4D6','61','7','7.19'
'047F4DZ','61','7','7.19'
'047F4E6','61','7','7.19'
'047F4EZ','61','7','7.19'
'047F4F6','61','7','7.19'
'047F4FZ','61','7','7.19'
'047F4G6','61','7','7.19'
'047F4GZ','61','7','7.19'
'047F4Z1','61','7','7.19'
'047F4Z6','61','7','7.19'
'047F4ZZ','61','7','7.19'
'047H041','61','7','7.19'
'047H046','61','7','7.19'
'047H04Z','61','7','7.19'
'047H056','61','7','7.19'
'047H05Z','61','7','7.19'
'047H066','61','7','7.19'
'047H06Z','61','7','7.19'
'047H076','61','7','7.19'
'047H07Z','61','7','7.19'
'047H0D1','61','7','7.19'
'047H0D6','61','7','7.19'
'047H0DZ','61','7','7.19'
'047H0E6','61','7','7.19'
'047H0EZ','61','7','7.19'
'047H0F6','61','7','7.19'
'047H0FZ','61','7','7.19'
'047H0G6','61','7','7.19'
'047H0GZ','61','7','7.19'
'047H0Z1','61','7','7.19'
'047H0Z6','61','7','7.19'
'047H0ZZ','61','7','7.19'
'047H341','61','7','7.19'
'047H346','61','7','7.19'
'047H34Z','61','7','7.19'
'047H356','61','7','7.19'
'047H35Z','61','7','7.19'
'047H366','61','7','7.19'
'047H36Z','61','7','7.19'
'047H376','61','7','7.19'
'047H37Z','61','7','7.19'
'047H3D1','61','7','7.19'
'047H3D6','61','7','7.19'
'047H3DZ','61','7','7.19'
'047H3E6','61','7','7.19'
'047H3EZ','61','7','7.19'
'047H3F6','61','7','7.19'
'047H3FZ','61','7','7.19'
'047H3G6','61','7','7.19'
'047H3GZ','61','7','7.19'
'047H3Z1','61','7','7.19'
'047H3Z6','61','7','7.19'
'047H3ZZ','61','7','7.19'
'047H441','61','7','7.19'
'047H446','61','7','7.19'
'047H44Z','61','7','7.19'
'047H456','61','7','7.19'
'047H45Z','61','7','7.19'
'047H466','61','7','7.19'
'047H46Z','61','7','7.19'
'047H476','61','7','7.19'
'047H47Z','61','7','7.19'
'047H4D1','61','7','7.19'
'047H4D6','61','7','7.19'
'047H4DZ','61','7','7.19'
'047H4E6','61','7','7.19'
'047H4EZ','61','7','7.19'
'047H4F6','61','7','7.19'
'047H4FZ','61','7','7.19'
'047H4G6','61','7','7.19'
'047H4GZ','61','7','7.19'
'047H4Z1','61','7','7.19'
'047H4Z6','61','7','7.19'
'047H4ZZ','61','7','7.19'
'047J041','61','7','7.19'
'047J046','61','7','7.19'
'047J04Z','61','7','7.19'
'047J056','61','7','7.19'
'047J05Z','61','7','7.19'
'047J066','61','7','7.19'
'047J06Z','61','7','7.19'
'047J076','61','7','7.19'
'047J07Z','61','7','7.19'
'047J0D1','61','7','7.19'
'047J0D6','61','7','7.19'
'047J0DZ','61','7','7.19'
'047J0E6','61','7','7.19'
'047J0EZ','61','7','7.19'
'047J0F6','61','7','7.19'
'047J0FZ','61','7','7.19'
'047J0G6','61','7','7.19'
'047J0GZ','61','7','7.19'
'047J0Z1','61','7','7.19'
'047J0Z6','61','7','7.19'
'047J0ZZ','61','7','7.19'
'047J341','61','7','7.19'
'047J346','61','7','7.19'
'047J34Z','61','7','7.19'
'047J356','61','7','7.19'
'047J35Z','61','7','7.19'
'047J366','61','7','7.19'
'047J36Z','61','7','7.19'
'047J376','61','7','7.19'
'047J37Z','61','7','7.19'
'047J3D1','61','7','7.19'
'047J3D6','61','7','7.19'
'047J3DZ','61','7','7.19'
'047J3E6','61','7','7.19'
'047J3EZ','61','7','7.19'
'047J3F6','61','7','7.19'
'047J3FZ','61','7','7.19'
'047J3G6','61','7','7.19'
'047J3GZ','61','7','7.19'
'047J3Z1','61','7','7.19'
'047J3Z6','61','7','7.19'
'047J3ZZ','61','7','7.19'
'047J441','61','7','7.19'
'047J446','61','7','7.19'
'047J44Z','61','7','7.19'
'047J456','61','7','7.19'
'047J45Z','61','7','7.19'
'047J466','61','7','7.19'
'047J46Z','61','7','7.19'
'047J476','61','7','7.19'
'047J47Z','61','7','7.19'
'047J4D1','61','7','7.19'
'047J4D6','61','7','7.19'
'047J4DZ','61','7','7.19'
'047J4E6','61','7','7.19'
'047J4EZ','61','7','7.19'
'047J4F6','61','7','7.19'
'047J4FZ','61','7','7.19'
'047J4G6','61','7','7.19'
'047J4GZ','61','7','7.19'
'047J4Z1','61','7','7.19'
'047J4Z6','61','7','7.19'
'047J4ZZ','61','7','7.19'
'047K041','61','7','7.19'
'047K046','61','7','7.19'
'047K04Z','61','7','7.19'
'047K056','61','7','7.19'
'047K05Z','61','7','7.19'
'047K066','61','7','7.19'
'047K06Z','61','7','7.19'
'047K076','61','7','7.19'
'047K07Z','61','7','7.19'
'047K0D1','61','7','7.19'
'047K0D6','61','7','7.19'
'047K0DZ','61','7','7.19'
'047K0E6','61','7','7.19'
'047K0EZ','61','7','7.19'
'047K0F6','61','7','7.19'
'047K0FZ','61','7','7.19'
'047K0G6','61','7','7.19'
'047K0GZ','61','7','7.19'
'047K0Z1','61','7','7.19'
'047K0Z6','61','7','7.19'
'047K0ZZ','61','7','7.19'
'047K341','61','7','7.19'
'047K346','61','7','7.19'
'047K34Z','61','7','7.19'
'047K356','61','7','7.19'
'047K35Z','61','7','7.19'
'047K366','61','7','7.19'
'047K36Z','61','7','7.19'
'047K376','61','7','7.19'
'047K37Z','61','7','7.19'
'047K3D1','61','7','7.19'
'047K3D6','61','7','7.19'
'047K3DZ','61','7','7.19'
'047K3E6','61','7','7.19'
'047K3EZ','61','7','7.19'
'047K3F6','61','7','7.19'
'047K3FZ','61','7','7.19'
'047K3G6','61','7','7.19'
'047K3GZ','61','7','7.19'
'047K3Z1','61','7','7.19'
'047K3Z6','61','7','7.19'
'047K3ZZ','61','7','7.19'
'047K441','61','7','7.19'
'047K446','61','7','7.19'
'047K44Z','61','7','7.19'
'047K456','61','7','7.19'
'047K45Z','61','7','7.19'
'047K466','61','7','7.19'
'047K46Z','61','7','7.19'
'047K476','61','7','7.19'
'047K47Z','61','7','7.19'
'047K4D1','61','7','7.19'
'047K4D6','61','7','7.19'
'047K4DZ','61','7','7.19'
'047K4E6','61','7','7.19'
'047K4EZ','61','7','7.19'
'047K4F6','61','7','7.19'
'047K4FZ','61','7','7.19'
'047K4G6','61','7','7.19'
'047K4GZ','61','7','7.19'
'047K4Z1','61','7','7.19'
'047K4Z6','61','7','7.19'
'047K4ZZ','61','7','7.19'
'047L041','61','7','7.19'
'047L046','61','7','7.19'
'047L04Z','61','7','7.19'
'047L056','61','7','7.19'
'047L05Z','61','7','7.19'
'047L066','61','7','7.19'
'047L06Z','61','7','7.19'
'047L076','61','7','7.19'
'047L07Z','61','7','7.19'
'047L0D1','61','7','7.19'
'047L0D6','61','7','7.19'
'047L0DZ','61','7','7.19'
'047L0E6','61','7','7.19'
'047L0EZ','61','7','7.19'
'047L0F6','61','7','7.19'
'047L0FZ','61','7','7.19'
'047L0G6','61','7','7.19'
'047L0GZ','61','7','7.19'
'047L0Z1','61','7','7.19'
'047L0Z6','61','7','7.19'
'047L0ZZ','61','7','7.19'
'047L341','61','7','7.19'
'047L346','61','7','7.19'
'047L34Z','61','7','7.19'
'047L356','61','7','7.19'
'047L35Z','61','7','7.19'
'047L366','61','7','7.19'
'047L36Z','61','7','7.19'
'047L376','61','7','7.19'
'047L37Z','61','7','7.19'
'047L3D1','61','7','7.19'
'047L3D6','61','7','7.19'
'047L3DZ','61','7','7.19'
'047L3E6','61','7','7.19'
'047L3EZ','61','7','7.19'
'047L3F6','61','7','7.19'
'047L3FZ','61','7','7.19'
'047L3G6','61','7','7.19'
'047L3GZ','61','7','7.19'
'047L3Z1','61','7','7.19'
'047L3Z6','61','7','7.19'
'047L3ZZ','61','7','7.19'
'047L441','61','7','7.19'
'047L446','61','7','7.19'
'047L44Z','61','7','7.19'
'047L456','61','7','7.19'
'047L45Z','61','7','7.19'
'047L466','61','7','7.19'
'047L46Z','61','7','7.19'
'047L476','61','7','7.19'
'047L47Z','61','7','7.19'
'047L4D1','61','7','7.19'
'047L4D6','61','7','7.19'
'047L4DZ','61','7','7.19'
'047L4E6','61','7','7.19'
'047L4EZ','61','7','7.19'
'047L4F6','61','7','7.19'
'047L4FZ','61','7','7.19'
'047L4G6','61','7','7.19'
'047L4GZ','61','7','7.19'
'047L4Z1','61','7','7.19'
'047L4Z6','61','7','7.19'
'047L4ZZ','61','7','7.19'
'047M041','61','7','7.19'
'047M046','61','7','7.19'
'047M04Z','61','7','7.19'
'047M056','61','7','7.19'
'047M05Z','61','7','7.19'
'047M066','61','7','7.19'
'047M06Z','61','7','7.19'
'047M076','61','7','7.19'
'047M07Z','61','7','7.19'
'047M0D1','61','7','7.19'
'047M0D6','61','7','7.19'
'047M0DZ','61','7','7.19'
'047M0E6','61','7','7.19'
'047M0EZ','61','7','7.19'
'047M0F6','61','7','7.19'
'047M0FZ','61','7','7.19'
'047M0G6','61','7','7.19'
'047M0GZ','61','7','7.19'
'047M0Z1','61','7','7.19'
'047M0Z6','61','7','7.19'
'047M0ZZ','61','7','7.19'
'047M341','61','7','7.19'
'047M346','61','7','7.19'
'047M34Z','61','7','7.19'
'047M356','61','7','7.19'
'047M35Z','61','7','7.19'
'047M366','61','7','7.19'
'047M36Z','61','7','7.19'
'047M376','61','7','7.19'
'047M37Z','61','7','7.19'
'047M3D1','61','7','7.19'
'047M3D6','61','7','7.19'
'047M3DZ','61','7','7.19'
'047M3E6','61','7','7.19'
'047M3EZ','61','7','7.19'
'047M3F6','61','7','7.19'
'047M3FZ','61','7','7.19'
'047M3G6','61','7','7.19'
'047M3GZ','61','7','7.19'
'047M3Z1','61','7','7.19'
'047M3Z6','61','7','7.19'
'047M3ZZ','61','7','7.19'
'047M441','61','7','7.19'
'047M446','61','7','7.19'
'047M44Z','61','7','7.19'
'047M456','61','7','7.19'
'047M45Z','61','7','7.19'
'047M466','61','7','7.19'
'047M46Z','61','7','7.19'
'047M476','61','7','7.19'
'047M47Z','61','7','7.19'
'047M4D1','61','7','7.19'
'047M4D6','61','7','7.19'
